dataset,model,method,scope,pretrain_steps,pretrain_fraction,learning_rate,steps,layers,hidden,step_unit,temperature,edge_direction,dropout,eval_every,seed,step,objective,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,50,0.11669076979160309,1.0,1.0,0.671999990940094,0.6378301382064819,0.6899999976158142,0.6660214066505432
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,100,0.09882262349128723,1.0,1.0,0.6660000085830688,0.6322982311248779,0.6769999861717224,0.6535178422927856
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,150,0.09609760344028473,1.0,1.0,0.6579999923706055,0.6246767640113831,0.6690000295639038,0.6463946104049683
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,200,0.09548166394233704,1.0,1.0,0.6579999923706055,0.6246767640113831,0.6639999747276306,0.6409792304039001
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,250,0.09532145410776138,1.0,1.0,0.656000018119812,0.6228744387626648,0.6620000004768372,0.6392225027084351
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,300,0.09527645260095596,1.0,1.0,0.6579999923706055,0.6246767640113831,0.6629999876022339,0.640119731426239
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,350,0.09523232281208038,1.0,1.0,0.6579999923706055,0.6251326203346252,0.6620000004768372,0.6390133500099182
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,400,0.09520085901021957,1.0,1.0,0.656000018119812,0.6227620244026184,0.6600000262260437,0.6372901797294617
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,450,0.09517732262611389,1.0,1.0,0.6579999923706055,0.6249228119850159,0.6600000262260437,0.6372869610786438
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,500,0.0951523631811142,1.0,1.0,0.6579999923706055,0.6249228119850159,0.6600000262260437,0.6372869610786438
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,0,,0.6333333253860474,0.6365089416503906,0.6859999895095825,0.6547212600708008,0.6549999713897705,0.6349942684173584
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,50,0.1272704303264618,1.0,1.0,0.6679999828338623,0.6212859749794006,0.6949999928474426,0.6527124047279358
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,100,0.10841580480337143,1.0,1.0,0.6579999923706055,0.6074526309967041,0.6899999976158142,0.6393526792526245
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,150,0.1055307388305664,1.0,1.0,0.6539999842643738,0.603613555431366,0.6779999732971191,0.6252509951591492
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,200,0.10480578243732452,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6779999732971191,0.6232420802116394
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,250,0.10463301092386246,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6769999861717224,0.6223636269569397
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,300,0.10458178073167801,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6769999861717224,0.6223086714744568
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,350,0.10459044575691223,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6779999732971191,0.6230621933937073
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,400,0.10456300526857376,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6779999732971191,0.6230124235153198
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,450,0.10458245128393173,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6769999861717224,0.6222569942474365
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,500,0.10454429686069489,1.0,1.0,0.6499999761581421,0.6000917553901672,0.6769999861717224,0.6221268773078918
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,0,,0.5833333134651184,0.5567765831947327,0.6819999814033508,0.645211398601532,0.6729999780654907,0.6458718180656433
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,50,0.11819326877593994,1.0,1.0,0.7039999961853027,0.672335684299469,0.6959999799728394,0.6644116044044495
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,100,0.10067468136548996,1.0,1.0,0.6880000233650208,0.6476214528083801,0.6759999990463257,0.639778196811676
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,150,0.09804800152778625,1.0,1.0,0.6819999814033508,0.6421988010406494,0.6779999732971191,0.6416217684745789
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,200,0.09729018062353134,1.0,1.0,0.6819999814033508,0.6422076225280762,0.6759999990463257,0.638596773147583
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,250,0.09696757793426514,1.0,1.0,0.6819999814033508,0.6422076225280762,0.6769999861717224,0.6396140456199646
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,300,0.0968339666724205,1.0,1.0,0.6819999814033508,0.6422076225280762,0.6769999861717224,0.6396140456199646
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,350,0.09673599898815155,1.0,1.0,0.6819999814033508,0.6422076225280762,0.6769999861717224,0.6396140456199646
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,400,0.09668450802564621,1.0,1.0,0.6819999814033508,0.6422076225280762,0.6779999732971191,0.6404544115066528
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,450,0.0966777577996254,1.0,1.0,0.6840000152587891,0.6440372467041016,0.6779999732971191,0.6404544115066528
CiteSeer,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,500,0.09660293906927109,1.0,1.0,0.6819999814033508,0.6422076225280762,0.6779999732971191,0.6404544115066528
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,0,,0.8571428656578064,0.8582420945167542,0.7760000228881836,0.7550877332687378,0.7910000085830688,0.7741062045097351
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,50,0.09271945804357529,1.0,1.0,0.7900000214576721,0.7826253175735474,0.7870000004768372,0.780175507068634
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,100,0.08455701172351837,1.0,1.0,0.7680000066757202,0.7618504762649536,0.765999972820282,0.7600851655006409
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,150,0.08320027589797974,1.0,1.0,0.7620000243186951,0.7545923590660095,0.765999972820282,0.760137140750885
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,200,0.08286961168050766,1.0,1.0,0.7639999985694885,0.7559319734573364,0.7609999775886536,0.7560874819755554
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,250,0.08278293907642365,1.0,1.0,0.7620000243186951,0.7534533143043518,0.7620000243186951,0.7572227120399475
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,300,0.0827292650938034,1.0,1.0,0.7620000243186951,0.7532649636268616,0.7609999775886536,0.756593644618988
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,350,0.08269677311182022,1.0,1.0,0.7599999904632568,0.7489919066429138,0.7609999775886536,0.756593644618988
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,400,0.08266382664442062,1.0,1.0,0.7599999904632568,0.7489919066429138,0.7609999775886536,0.756593644618988
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,450,0.08263368904590607,1.0,1.0,0.7599999904632568,0.7489919066429138,0.7609999775886536,0.756593644618988
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,41,500,0.08260802179574966,1.0,1.0,0.7599999904632568,0.7489919066429138,0.7609999775886536,0.7566825151443481
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,0,,0.7428571581840515,0.7410627007484436,0.7699999809265137,0.7591438293457031,0.7749999761581421,0.7652896046638489
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,50,0.11058583110570908,1.0,1.0,0.7839999794960022,0.768240749835968,0.7940000295639038,0.7862096428871155
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,100,0.09601093828678131,1.0,1.0,0.7680000066757202,0.7606531977653503,0.7820000052452087,0.7704096436500549
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,150,0.09368451684713364,1.0,1.0,0.7559999823570251,0.741409420967102,0.7749999761581421,0.763250470161438
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,200,0.09320833534002304,1.0,1.0,0.7559999823570251,0.7396897077560425,0.7699999809265137,0.7578574419021606
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,250,0.09308536350727081,1.0,1.0,0.7540000081062317,0.7382035851478577,0.765999972820282,0.7539739608764648
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,300,0.0930289551615715,1.0,1.0,0.7559999823570251,0.7396897077560425,0.7680000066757202,0.75493985414505
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,350,0.0929846316576004,1.0,1.0,0.7580000162124634,0.7411162257194519,0.7670000195503235,0.7532029747962952
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,400,0.09296377748250961,1.0,1.0,0.7580000162124634,0.7411162257194519,0.7670000195503235,0.7532029747962952
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,450,0.09292852133512497,1.0,1.0,0.7599999904632568,0.7427897453308105,0.7670000195503235,0.7532029747962952
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,42,500,0.09291524440050125,1.0,1.0,0.7599999904632568,0.7429004907608032,0.7680000066757202,0.7533855438232422
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,0,,0.7714285850524902,0.7731223702430725,0.75,0.7332175374031067,0.7730000019073486,0.7589947581291199
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,50,0.11004548519849777,1.0,1.0,0.7879999876022339,0.7798624038696289,0.7950000166893005,0.7867209315299988
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,100,0.09740537405014038,1.0,1.0,0.7699999809265137,0.7630650401115417,0.7879999876022339,0.7825401425361633
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,150,0.09578877687454224,1.0,1.0,0.7599999904632568,0.7568780779838562,0.7799999713897705,0.7749293446540833
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,200,0.09538792818784714,1.0,1.0,0.7540000081062317,0.7504477500915527,0.7720000147819519,0.7694957852363586
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,250,0.09520227462053299,1.0,1.0,0.7519999742507935,0.7492367625236511,0.7710000276565552,0.7682928442955017
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,300,0.09509239345788956,1.0,1.0,0.7480000257492065,0.7484689354896545,0.7680000066757202,0.7642773985862732
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,350,0.09501807391643524,1.0,1.0,0.7459999918937683,0.7459309697151184,0.7670000195503235,0.7630099654197693
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,400,0.09496630728244781,1.0,1.0,0.7519999742507935,0.750179648399353,0.7680000066757202,0.7637368440628052
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,450,0.09491732716560364,1.0,1.0,0.75,0.7488879561424255,0.7670000195503235,0.7628964185714722
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,43,500,0.09488489478826523,1.0,1.0,0.75,0.7476495504379272,0.7680000066757202,0.7645378708839417
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,0,,0.7714285850524902,0.7819885611534119,0.7799999713897705,0.7681080102920532,0.7820000052452087,0.7692158818244934
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,50,0.10420652478933334,1.0,1.0,0.765999972820282,0.755983293056488,0.7799999713897705,0.7722574472427368
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,100,0.09188501536846161,1.0,1.0,0.7459999918937683,0.7367600798606873,0.7730000019073486,0.7620223164558411
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,150,0.08941821753978729,1.0,1.0,0.7440000176429749,0.7353157997131348,0.7710000276565552,0.7586207985877991
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,200,0.08871030807495117,1.0,1.0,0.7419999837875366,0.7304413914680481,0.7720000147819519,0.7596977353096008
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,250,0.08847082406282425,1.0,1.0,0.7459999918937683,0.7346242070198059,0.7720000147819519,0.7595819234848022
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,300,0.08837277442216873,1.0,1.0,0.7459999918937683,0.7340162396430969,0.7689999938011169,0.7561550736427307
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,350,0.08834300190210342,1.0,1.0,0.7459999918937683,0.7340162396430969,0.7670000195503235,0.7544087171554565
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,400,0.08831526339054108,1.0,1.0,0.7459999918937683,0.7340162396430969,0.7670000195503235,0.7542619109153748
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,450,0.08830566704273224,1.0,1.0,0.7459999918937683,0.7340162396430969,0.7670000195503235,0.7543727159500122
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,44,500,0.088286392390728,1.0,1.0,0.7440000176429749,0.7328247427940369,0.765999972820282,0.7537581324577332
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,0,,0.7142857313156128,0.7061443328857422,0.7559999823570251,0.7473140358924866,0.753000020980835,0.7393297553062439
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,50,0.09825421124696732,1.0,1.0,0.75,0.7448350191116333,0.7789999842643738,0.7801031470298767
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,100,0.08683997392654419,1.0,1.0,0.7319999933242798,0.7300690412521362,0.7639999985694885,0.7667573690414429
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,150,0.08436194807291031,1.0,1.0,0.7279999852180481,0.7248886823654175,0.7609999775886536,0.7643651366233826
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,200,0.0835493803024292,1.0,1.0,0.722000002861023,0.7200650572776794,0.7630000114440918,0.7656374573707581
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,250,0.08329214155673981,1.0,1.0,0.7179999947547913,0.7163110971450806,0.7649999856948853,0.7667809724807739
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,300,0.08320852369070053,1.0,1.0,0.7160000205039978,0.7147822380065918,0.765999972820282,0.7668343186378479
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,350,0.08316738158464432,1.0,1.0,0.7160000205039978,0.7147822380065918,0.7639999985694885,0.7657809257507324
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,400,0.08314913511276245,1.0,1.0,0.7160000205039978,0.7147006392478943,0.7630000114440918,0.7644886374473572
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,450,0.08313119411468506,1.0,1.0,0.7160000205039978,0.7147006392478943,0.7630000114440918,0.7645218968391418
Cora,gcn,bp,all,200,0.5,0.01,500,2,64,full_network_update,,,0.0,50,45,500,0.08310314267873764,1.0,1.0,0.7160000205039978,0.7146261930465698,0.7639999985694885,0.765374481678009
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,0,,0.41428571939468384,0.3272283375263214,0.3840000033378601,0.20049715042114258,0.4129999876022339,0.23391510546207428
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,50,0.0009274720214307308,1.0,1.0,0.7559999823570251,0.7477203607559204,0.7369999885559082,0.7358336448669434
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,100,0.0011590891517698765,1.0,1.0,0.7319999933242798,0.723790168762207,0.7549999952316284,0.7516716718673706
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,150,2.0409045219421387,0.41428571939468384,0.31901177763938904,0.28999999165534973,0.20033478736877441,0.2919999957084656,0.19300241768360138
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,200,0.005223250016570091,1.0,1.0,0.6740000247955322,0.6626919507980347,0.6940000057220459,0.6821032166481018
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,250,0.0019359855214133859,1.0,1.0,0.6639999747276306,0.6551297903060913,0.6800000071525574,0.6766756772994995
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,300,0.0015761367976665497,1.0,1.0,0.6460000276565552,0.6365919709205627,0.6610000133514404,0.659795880317688
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,350,0.3912152051925659,0.8285714387893677,0.7973007559776306,0.5619999766349792,0.5020321607589722,0.5870000123977661,0.5436983704566956
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,400,0.0016123439418151975,1.0,1.0,0.671999990940094,0.6593889594078064,0.699999988079071,0.6907439231872559
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,450,0.0007215411751531065,1.0,1.0,0.6620000004768372,0.6575861573219299,0.6919999718666077,0.6857832074165344
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,41,500,0.0006584302172996104,1.0,1.0,0.6660000085830688,0.66146320104599,0.6899999976158142,0.6828746199607849
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,0,,0.7285714149475098,0.725159764289856,0.75,0.7288094162940979,0.7429999709129333,0.7316530346870422
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,50,0.0021545023191720247,1.0,1.0,0.7960000038146973,0.783663809299469,0.7820000052452087,0.7733888030052185
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,100,0.0010203591082245111,1.0,1.0,0.7820000052452087,0.766592800617218,0.7860000133514404,0.7760494351387024
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,150,0.0007203308050520718,1.0,1.0,0.7820000052452087,0.7689045667648315,0.7850000262260437,0.7746525406837463
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,200,0.0006283044931478798,1.0,1.0,0.777999997138977,0.7614326477050781,0.7799999713897705,0.7693623900413513
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,250,0.0006128459353931248,1.0,1.0,0.7799999713897705,0.7643088698387146,0.7850000262260437,0.775662362575531
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,300,0.0006552821723744273,1.0,1.0,0.7879999876022339,0.7741424441337585,0.7850000262260437,0.7768375277519226
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,350,0.0008935720543377101,1.0,1.0,0.7799999713897705,0.7662612795829773,0.7730000019073486,0.7594685554504395
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,400,0.005587744992226362,1.0,1.0,0.7139999866485596,0.7199116349220276,0.7179999947547913,0.724182665348053
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,450,0.0018706502160057425,1.0,1.0,0.6620000004768372,0.6699544787406921,0.6899999976158142,0.6940990686416626
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,42,500,0.0019367026397958398,1.0,1.0,0.6480000019073486,0.6514519453048706,0.671999990940094,0.6698969006538391
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,0,,0.7571428418159485,0.7542719841003418,0.6759999990463257,0.6673417091369629,0.671999990940094,0.6766706109046936
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,50,0.0024642767384648323,1.0,1.0,0.7519999742507935,0.7382286190986633,0.7979999780654907,0.7900744676589966
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,100,0.0011953887296840549,1.0,1.0,0.7480000257492065,0.7375293374061584,0.777999997138977,0.7728026509284973
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,150,0.0008171087829396129,1.0,1.0,0.7360000014305115,0.7294226884841919,0.7590000033378601,0.7580693960189819
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,200,0.0007265556487254798,1.0,1.0,0.7200000286102295,0.719733715057373,0.7519999742507935,0.7539268136024475
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,250,0.0007080336799845099,1.0,1.0,0.7120000123977661,0.7128411531448364,0.7440000176429749,0.7435768246650696
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,300,0.000790814810898155,1.0,1.0,0.7020000219345093,0.7070630788803101,0.7250000238418579,0.7298141717910767
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,350,0.0007318058051168919,1.0,1.0,0.7020000219345093,0.7028852105140686,0.7200000286102295,0.7191082835197449
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,400,0.0007635281071998179,1.0,1.0,0.7099999785423279,0.7075063586235046,0.7129999995231628,0.7128402590751648
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,450,1.6368459463119507,0.7571428418159485,0.741328775882721,0.4699999988079071,0.4482121467590332,0.5099999904632568,0.4625816345214844
Cora,residual-gcn,bp,all,200,0.5,0.01,500,8,64,full_network_update,,,0.0,50,43,500,0.08516967296600342,1.0,1.0,0.7239999771118164,0.7231276631355286,0.7289999723434448,0.7372755408287048
